acc_x_mean,acc_x_var,acc_x_std,acc_x_rms,acc_x_dom_freq,acc_x_spectral_energy,acc_y_mean,acc_y_var,acc_y_std,acc_y_rms,acc_y_dom_freq,acc_y_spectral_energy,acc_z_mean,acc_z_var,acc_z_std,acc_z_rms,acc_z_dom_freq,acc_z_spectral_energy,gyro_x_mean,gyro_x_var,gyro_x_std,gyro_x_rms,gyro_x_dom_freq,gyro_x_spectral_energy,gyro_y_mean,gyro_y_var,gyro_y_std,gyro_y_rms,gyro_y_dom_freq,gyro_y_spectral_energy,gyro_z_mean,gyro_z_var,gyro_z_std,gyro_z_rms,gyro_z_dom_freq,gyro_z_spectral_energy,activity,session,window_id
0.19553716623412173,-0.36392621387540985,-0.5924468660742498,-0.5979698112780141,-0.306905056757569,-0.3595844020191251,0.2366590715303993,-0.4936149378863653,-0.6266507035275943,-0.6319561797597193,-0.057208506708244074,-0.48807710791386877,-0.03886892419006892,-0.547852674905483,-0.6504122091988573,-0.6532994542103843,-0.11495472578667848,-0.5415213345705446,-0.027935980036471242,-0.48551017317666234,-0.6751261870819357,-0.6791616807348599,0.4502611353501486,-0.4769292524947926,-0.004354327584052828,-0.47277564671057365,-0.7416013464635482,-0.7339519940455301,-0.34146192671466297,-0.46918647676239544,0.013786447958315028,-0.4937738589056565,-0.752710307156796,-0.7503587168919172,-0.015952329843883725,-0.48735990977394583,standing,2026-07-03_12-02-02,3.0
0.19883535910427905,-0.36405926216154616,-0.5976328291666795,-0.6031014844592574,-0.5078790832744813,-0.3597195291402325,0.2296229136711538,-0.49361109069219977,-0.6261342425501187,-0.6315034624086948,-0.057208506708244074,-0.4880733157053049,-0.04377476471707284,-0.5478312297033112,-0.6490721214662893,-0.6519600981915437,-0.27721702614325827,-0.5414992268357708,-0.014869347929944642,-0.48582106859484414,-0.6819928296770695,-0.686079115289902,-0.2871342139586314,-0.4772464940431346,0.0015107952262009051,-0.473001646343265,-0.7496834283535138,-0.7418721676786041,0.793228723592812,-0.4694179183264799,0.03444424836870799,-0.4939437089568471,-0.7561735760986193,-0.755222192343118,-0.7053447354655608,-0.4875326450872563,standing,2026-07-03_12-02-02,4.0
0.1966258744839321,-0.36434906848108695,-0.6116214976817536,-0.616897212594297,0.859532430477843,-0.3600145984249354,0.22805732475286375,-0.49361819926827666,-0.6271096245203637,-0.6324728199535921,-0.5552143319044603,-0.48808046685480505,-0.045562166790497766,-0.5479246752014812,-0.6557544511338687,-0.6585932651997503,-0.13086279444908835,-0.541594537681489,-0.01596331745470804,-0.4863970524506285,-0.6969637501224885,-0.7008224422447471,-0.3112321011909446,-0.47782878464386336,0.040650746069008224,-0.4727232898034079,-0.7399017130628897,-0.7323763387572116,0.7487310510317344,-0.4691336608814111,0.026905677732439244,-0.49504297734191927,-0.7836262905130292,-0.7770078348234614,-0.2592672965338874,-0.4886527527103147,standing,2026-07-03_12-02-02,5.0
0.20291126711860133,-0.36435108739183053,-0.6117396722651686,-0.6170316090536974,-0.29604159586476286,-0.36009377829443007,0.2436275255493,-0.4936056115574055,-0.6254384652794622,-0.6306135835732488,-0.433643598639473,-0.4880805029825831,-0.028078115040764025,-0.5478256958669682,-0.648739458760083,-0.6515765608317023,-0.049172712128605606,-0.5415445584924251,-0.020211474290130142,-0.4858883269347235,-0.6835699666734156,-0.6875801175004795,-0.18748619378176928,-0.47770207871425985,0.0326928600237504,-0.47265620911728906,-0.7377994855895449,-0.7308691955643175,-0.249459982095138,-0.4693155782548691,0.01354768505221411,-0.4947804750159069,-0.7759684869353559,-0.768527534620933,-0.31406796470731163,-0.48869885866156393,standing,2026-07-03_12-02-02,6.0
0.192375243226758,-0.36449484543257815,-0.6216537242506808,-0.6267361896425022,-0.8874966889175376,-0.3601788906676098,0.226401695610527,-0.49362169873389045,-0.6276270069115555,-0.632980552319628,-0.5123751211348934,-0.48808763503496233,-0.05283418061666595,-0.5479188805915195,-0.6552569187508737,-0.6580163241442424,-0.024809003366356393,-0.5415995235943183,0.04364242486307226,-0.48642211382599887,-0.6977101270737761,-0.7006599717937335,0.6687486462564539,-0.47795832737298066,0.0014906396574398983,-0.4731918531508287,-0.7578689447642107,-0.7494766679713664,0.5410752457467066,-0.4696575221314054,-0.007262992939804438,-0.49543384922945777,-0.7975946177613338,-0.7757088042211591,-0.4244811628048775,-0.48910774160255927,standing,2026-07-03_12-02-19,0.0
0.1915149536468983,-0.36439439366820936,-0.6143847356197311,-0.6195683436346712,-0.5078790832744813,-0.3600608814999509,0.22233500549953267,-0.4936299958316975,-0.6289861087109221,-0.6342803677902821,-0.7126484314826191,-0.4880924549579281,-0.03988494907172805,-0.5479277052532431,-0.6560212312763737,-0.6588792736885875,0.20956987492648113,-0.5415975463508887,0.023604619363183785,-0.48629236669442744,-0.6939510686516815,-0.6976223700655465,0.20446268558055525,-0.4777215828113073,0.012878251647381215,-0.47325981947635315,-0.7612903629702472,-0.7532917873732629,-0.11452379665316796,-0.469682534356089,0.040824518784476356,-0.49498759847906854,-0.7819246788602965,-0.7761539468583505,0.9032375443183523,-0.48859605914571785,standing,2026-07-03_12-02-19,1.0
0.2149595821828497,-0.3643317376191324,-0.6106238375698323,-0.615830242308565,-0.7088531097913935,-0.3599970049103406,0.22647762261856622,-0.4935920896553455,-0.62387831259513,-0.6292554808977965,-0.3849284690954316,-0.488054277244705,-0.038419219583276924,-0.5479058078769046,-0.6541887458567573,-0.6570553284078218,-0.11495472578667848,-0.5415752676741726,-0.021195257634360747,-0.4863766362670167,-0.6963632202479066,-0.7001613817403582,-0.2871342139586314,-0.4778069560144542,0.03446432657870701,-0.47308868786633207,-0.7532236377158394,-0.7451925740880483,0.566290593531317,-0.46950770517533735,0.03529197678660323,-0.4942185261482078,-0.7621082405090837,-0.7600733053084541,-0.7053447354655608,-0.48781238910903185,standing,2026-07-03_12-02-19,2.0
0.1924387775841517,-0.364366840122089,-0.6126766435416449,-0.617897995549902,-0.46939469521805127,-0.3600534591114358,0.24130559348686537,-0.4936071134030442,-0.6256249445591029,-0.6308543188239855,-0.5278701548175028,-0.488072751171912,-0.042972814664066245,-0.5478950041368527,-0.6533549410136329,-0.656221720221096,-0.06316888524734451,-0.5415734060606425,-0.024767509915476802,-0.48641882602083797,-0.6976116176851721,-0.701327218989675,-0.20868790020237823,-0.4779205333484086,0.020886673508969875,-0.4730451745102295,-0.7514168268349187,-0.744030905642751,-0.2690348639290795,-0.4695041779186405,-0.01002968587026171,-0.4946310590709885,-0.7720013687133198,-0.758007871446185,-0.6906768119416953,-0.4883350528588268,standing,2026-07-03_12-02-19,3.0
0.2125890942747391,-0.36437658122641375,-0.6132699518121654,-0.6184702655566207,-0.08542347651444127,-0.3600525683182624,0.22298491962060496,-0.4936092690162003,-0.6258980735678514,-0.6312341081762308,-0.04048810046399983,-0.48807308337873767,-0.05070389402963614,-0.5478538050621786,-0.6504852696091359,-0.6533174398756008,-0.09839734819927239,-0.5415284238994751,0.05198337739659892,-0.4861829049253739,-0.690961784520313,-0.6937792753568027,-0.26205273949234636,-0.477655978497932,0.023274563727743728,-0.47301267121461393,-0.7501159562456348,-0.7427666753238872,0.8395426276869947,-0.4694516827804722,0.089684992637617,-0.494930869579467,-0.7802329405244081,-0.7610314343475848,0.23729385997632413,-0.48857761197508265,standing,2026-07-03_12-02-19,4.0
0.2019058297433419,-0.3643390549232316,-0.6110414707036789,-0.6163428095613055,-0.1256343661736875,-0.3600044275285136,0.22932064638234895,-0.4936159526088887,-0.6267912775387052,-0.6321570823997411,-0.07327321074683178,-0.488078184259914,-0.02137594639788896,-0.5478958052597308,-0.6534154058261911,-0.6561023468047991,-0.13086279444908835,-0.5415650862413837,-0.09851937147309991,-0.4863161291545591,-0.6946208448309904,-0.6948872471230763,0.4117045157784476,-0.47774684461935046,0.012552214131896219,-0.473196502439637,-0.7580925328865903,-0.7502713432061184,-0.36371076299520183,-0.4696180930931306,-0.004238932723630932,-0.49481080297315905,-0.7768047716059454,-0.7635879434674377,-0.4845589323579648,-0.48841668992745174,standing,2026-07-03_12-02-19,5.0
